"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","repeated","correct","choice_images","correct_image","choice","slider_start"
"","1770","image-slider-response","380","2.0.0","555594","pllo1t2f1nf","jaguar","1","stimuli\EXEMPLAR\USED\Ebonzai1.jpg","","","","","","","","","","","3"
"","2305","html-button-response","381","2.0.0","557908","pllo1t2f1nf","jaguar","1","Which of these items did you see before?","","","","","Test","","true","[""stimuli\\STATE\\USED\\Snapkins1.jpg"",""stimuli\\STATE\\USED\\Snapkins2.jpg""]","stimuli\STATE\USED\Snapkins2.jpg","stimuli\STATE\USED\Snapkins2.jpg",""
"","1828","image-slider-response","382","2.0.0","559742","pllo1t2f1nf","jaguar","1","stimuli\STATE\USED\Snapkins2.jpg","","","","","","","","","","","3"
"","1749","html-button-response","383","2.0.0","561501","pllo1t2f1nf","jaguar","1","Which of these items did you see before?","","","","","Test","","true","[""stimuli\\STATE\\USED\\Shandshake1.JPG"",""stimuli\\STATE\\USED\\Shandshake2.JPG""]","stimuli\STATE\USED\Shandshake2.JPG","stimuli\STATE\USED\Shandshake2.JPG",""
"","2574","image-slider-response","384","2.0.0","564081","pllo1t2f1nf","jaguar","4","stimuli\STATE\USED\Shandshake2.JPG","","","","","","","","","","","3"
"","1854","html-button-response","385","2.0.0","565946","pllo1t2f1nf","jaguar","0","Which of these items did you see before?","","","","","Test","","true","[""stimuli\\STATE\\USED\\Shandmirror2.jpg"",""stimuli\\STATE\\USED\\Shandmirror1.jpg""]","stimuli\STATE\USED\Shandmirror2.jpg","stimuli\STATE\USED\Shandmirror2.jpg",""
"","6030","image-slider-response","386","2.0.0","571982","pllo1t2f1nf","jaguar","3","stimuli\STATE\USED\Shandmirror2.jpg","","","","","","","","","","","3"
"","3346","html-button-response","387","2.0.0","575337","pllo1t2f1nf","jaguar","0","Which of these items did you see before?","","","","","Test","","true","[""stimuli\\EXEMPLAR\\USED\\Echopsticks1.jpg"",""stimuli\\EXEMPLAR\\USED\\Echopsticks2.jpg""]","stimuli\EXEMPLAR\USED\Echopsticks1.jpg","stimuli\EXEMPLAR\USED\Echopsticks1.jpg",""
"","2142","image-slider-response","388","2.0.0","577487","pllo1t2f1nf","jaguar","1","stimuli\EXEMPLAR\USED\Echopsticks1.jpg","","","","","","","","","","","3"
"","3031","html-button-response","389","2.0.0","580527","pllo1t2f1nf","jaguar","1","Which of these items did you see before?","","","","","Test","","true","[""stimuli\\STATE\\USED\\Sbox2.jpg"",""stimuli\\STATE\\USED\\Sbox1.jpg""]","stimuli\STATE\USED\Sbox1.jpg","stimuli\STATE\USED\Sbox1.jpg",""
"","2147","image-slider-response","390","2.0.0","582680","pllo1t2f1nf","jaguar","1","stimuli\STATE\USED\Sbox1.jpg","","","","","","","","","","","3"
"","1202","html-button-response","391","2.0.0","583892","pllo1t2f1nf","jaguar","0","Which of these items did you see before?","","","","","Test","","true","[""stimuli\\EXEMPLAR\\USED\\Eguitar1.jpg"",""stimuli\\EXEMPLAR\\USED\\Eguitar2.jpg""]","stimuli\EXEMPLAR\USED\Eguitar1.jpg","stimuli\EXEMPLAR\USED\Eguitar1.jpg",""
"","1507","image-slider-response","392","2.0.0","585406","pllo1t2f1nf","jaguar","5","stimuli\EXEMPLAR\USED\Eguitar1.jpg","","","","","","","","","","","3"
"","2177","html-button-response","393","2.0.0","587593","pllo1t2f1nf","jaguar","0","Which of these items did you see before?","","","","","Test","","false","[""stimuli\\EXEMPLAR\\USED\\Erabbit2.jpg"",""stimuli\\EXEMPLAR\\USED\\Erabbit1.jpg""]","stimuli\EXEMPLAR\USED\Erabbit1.jpg","stimuli\EXEMPLAR\USED\Erabbit2.jpg",""
"","2858","image-slider-response","394","2.0.0","590458","pllo1t2f1nf","jaguar","1","stimuli\EXEMPLAR\USED\Erabbit2.jpg","","","","","","","","","","","3"
