"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","repeated","correct","choice_images","correct_image","choice","slider_start"
"","null","image-keyboard-response","225","2.0.0","307435","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Sbelt1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","226","2.0.0","307938","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","1098","image-keyboard-response","227","2.0.0","309941","puwua1qwtby","kangaroo"," ","stimuli\EXEMPLAR\USED\Efishbowl2.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","228","2.0.0","310443","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","229","2.0.0","312447","puwua1qwtby","kangaroo","null","stimuli\EXEMPLAR\USED\Emoney2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","230","2.0.0","312950","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","231","2.0.0","314954","puwua1qwtby","kangaroo","null","stimuli\EXEMPLAR\USED\Estarfish2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","232","2.0.0","315457","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","233","2.0.0","317460","puwua1qwtby","kangaroo","null","stimuli\EXEMPLAR\USED\Eballoon1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","234","2.0.0","317962","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","235","2.0.0","319966","puwua1qwtby","kangaroo","null","stimuli\EXEMPLAR\USED\Ehotairballoon1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","236","2.0.0","320468","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","237","2.0.0","322472","puwua1qwtby","kangaroo","null","stimuli\EXEMPLAR\USED\Ewheelchair2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","238","2.0.0","322975","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","239","2.0.0","324978","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Scoffeemaker1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","240","2.0.0","325481","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","1282","image-keyboard-response","241","2.0.0","327484","puwua1qwtby","kangaroo"," ","stimuli\EXEMPLAR\USED\Eballoon1.jpg","","","","","Memory","true","true","","","",""
"","null","html-keyboard-response","242","2.0.0","327987","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: green;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","243","2.0.0","329990","puwua1qwtby","kangaroo","null","stimuli\EXEMPLAR\USED\Erabbit1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","244","2.0.0","330492","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","245","2.0.0","332495","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Sbox1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","246","2.0.0","332998","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","247","2.0.0","335001","puwua1qwtby","kangaroo","null","stimuli\EXEMPLAR\USED\Etoywrench2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","248","2.0.0","335504","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","249","2.0.0","337508","puwua1qwtby","kangaroo","null","stimuli\STATE\USED\Sapplesgreenbasket1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","250","2.0.0","338011","puwua1qwtby","kangaroo","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
