"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","response","stimulus","timeout","failed_images","failed_audio","failed_video","trial_phase","repeated","correct","choice_images","correct_image","choice","slider_start"
"","null","image-keyboard-response","118","2.0.0","194261","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Sphone2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","119","2.0.0","194764","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","120","2.0.0","196766","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Sdie1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","121","2.0.0","197268","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","122","2.0.0","199272","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Edispenser2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","123","2.0.0","199775","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","124","2.0.0","201779","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Eladder1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","125","2.0.0","202281","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","126","2.0.0","204285","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Ebunny2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","127","2.0.0","204788","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","128","2.0.0","206793","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Ebread2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","129","2.0.0","207297","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","130","2.0.0","209299","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Edispenser2.jpg","","","","","Memory","true","null","","","",""
"","null","html-keyboard-response","131","2.0.0","209802","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","132","2.0.0","211806","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Scontainer2.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","133","2.0.0","212309","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","134","2.0.0","214312","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Sbriefcasemetal1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","135","2.0.0","214815","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","136","2.0.0","216819","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Esunglasses2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","137","2.0.0","217322","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","138","2.0.0","219325","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Sbelt1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","139","2.0.0","219827","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","140","2.0.0","221831","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Eturtle2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","141","2.0.0","222334","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","142","2.0.0","224337","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Stypewriter2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","143","2.0.0","224840","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","144","2.0.0","226844","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Sclipboard1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","145","2.0.0","227346","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","146","2.0.0","229350","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Shandmirror1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","147","2.0.0","229852","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","148","2.0.0","231857","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Etrain1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","149","2.0.0","232360","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","150","2.0.0","234363","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Espraybottle2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","151","2.0.0","234865","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","152","2.0.0","236870","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Ewineglass1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","153","2.0.0","237373","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","154","2.0.0","239385","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Shandmirror1.jpg","","","","","Memory","true","null","","","",""
"","null","html-keyboard-response","155","2.0.0","239887","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","156","2.0.0","241890","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Eguitar2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","157","2.0.0","242394","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","158","2.0.0","244397","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Erazor1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","159","2.0.0","244900","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","160","2.0.0","246904","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Sscanner1.JPG","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","161","2.0.0","247406","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","162","2.0.0","249411","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Enozzle1.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","163","2.0.0","249913","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","164","2.0.0","251916","pcfdh9f6su2","p73","null","stimuli\EXEMPLAR\USED\Esantahat2.jpg","","","","","Memory","false","null","","","",""
"","null","html-keyboard-response","165","2.0.0","252419","pcfdh9f6su2","p73","null","<div style=""font-size:60px; color: black;"">+</div>","","","","","","","","","","",""
"","null","image-keyboard-response","166","2.0.0","254423","pcfdh9f6su2","p73","null","stimuli\STATE\USED\Sstoplight2.jpg","","","","","Memory","false","null","","","",""
